arrival,duration,soc,diff_soc,diff_energymeter
53760.0,15.0,0.33,0.27,8631.0
56940.0,14.0,0.62,0.25,8029.0
70440.0,7.0,0.27,0.03,5052.0
45540.0,74.0,0.56,0.43,31088.0
32160.0,66.0,0.67,0.32,36112.0
66900.0,52.0,0.21,0.79,66036.0
57240.0,45.0,0.24,0.73,55292.0
46140.0,45.0,0.1,0.67,54722.0
61080.0,37.0,0.25,0.68,24008.0
40860.0,30.0,0.59,0.33,11128.0
24000.0,25.0,0.15,0.65,53518.0
63120.0,13.0,0.21,0.21,15768.0
21840.0,10.0,0.56,0.16,6288.0
62220.0,10.0,0.41,0.17,5792.0
53520.0,10.0,0.49,0.03,3846.0
23400.0,8.0,0.49,0.29,5424.0
74040.0,8.0,0.29,0.09,3310.0
27420.0,88.0,0.37,0.63,37384.0
36660.0,39.0,0.66,0.29,25752.0
61080.0,31.0,0.46,0.31,30328.0
49740.0,31.0,0.45,0.44,25632.0
43980.0,27.0,0.43,0.38,31912.0
39360.0,24.0,0.52,0.26,22320.0
41040.0,21.0,0.21,0.32,26552.0
21960.0,20.0,0.69,0.16,14640.0
52680.0,66.0,0.54,0.46,29654.0
71340.0,63.0,0.42,0.53,53192.0
46920.0,31.0,0.57,0.42,13648.0
36660.0,17.0,0.22,0.19,5124.0
39780.0,15.0,0.45,0.25,16998.0
41340.0,13.0,0.62,0.18,11108.0
30660.0,10.0,0.36,0.19,3887.0
63900.0,59.0,0.38,0.59,45675.0
54960.0,53.0,0.07,0.74,53440.0
63780.0,8.0,0.6,0.05,5569.0
48240.0,7.0,0.68,0.04,3739.0
47580.0,5.0,0.66,0.02,2896.0
48780.0,5.0,0.72,0.02,2528.0
56400.0,37.0,0.21,0.68,52018.0
48780.0,14.0,0.41,0.14,9837.0
67920.0,55.0,0.24,0.76,57737.0
46920.0,46.0,0.34,0.46,103933.0
30480.0,33.0,0.38,0.32,71948.0
58260.0,17.0,0.23,0.51,9524.0
43860.0,13.0,0.23,0.17,14052.0
51900.0,8.0,0.59,0.05,6224.0
17940.0,8.0,0.42,0.02,2128.0
62940.0,6.0,0.26,0.1,7108.0
52500.0,0.0,0.64,0.0,208.0
24300.0,30.0,0.62,0.16,12679.0
61260.0,45.0,0.31,0.59,52442.0
31620.0,30.0,0.5,0.29,23370.0
24000.0,25.0,0.19,0.75,20482.0
28380.0,153.0,0.57,0.43,40756.0
18720.0,53.0,0.54,0.4,26752.0
68640.0,53.0,0.2,0.7,39276.0
31500.0,52.0,0.41,0.59,63264.0
48900.0,45.0,0.13,0.65,49836.0
57660.0,39.0,0.47,0.39,34764.0
46920.0,39.0,0.32,0.47,19136.0
58380.0,37.0,0.1,0.55,44648.0
28500.0,37.0,0.82,0.14,10384.0
52260.0,36.0,0.72,0.2,13572.0
25800.0,33.0,0.57,0.25,16060.0
71340.0,31.0,0.24,0.35,33432.0
61440.0,31.0,0.44,0.36,30592.0
26460.0,30.0,0.24,0.61,49624.0
50400.0,27.0,0.43,0.37,33544.0
44400.0,24.0,0.65,0.3,28908.0
74760.0,21.0,0.73,0.15,10660.0
67740.0,20.0,0.17,0.33,24604.0
41460.0,20.0,0.47,0.22,14972.0
53400.0,18.0,0.34,0.2,19520.0
69120.0,18.0,0.37,0.16,14660.0
55020.0,15.0,0.38,0.22,19340.0
56280.0,15.0,0.49,0.14,8524.0
54900.0,11.0,0.26,0.21,15572.0
45000.0,5.0,0.02,0.09,8660.0
31860.0,56.0,0.35,0.63,51434.0
37320.0,43.0,0.17,0.78,24438.0
60300.0,14.0,0.3,0.19,15122.0
60000.0,13.0,0.67,0.15,10612.0
63120.0,63.0,0.12,0.8,50040.0
33540.0,56.0,0.51,0.3,24160.0
61980.0,49.0,0.3,0.7,58212.0
53820.0,42.0,0.22,0.58,32920.0
40080.0,29.0,0.53,0.16,13892.0
40500.0,27.0,0.37,0.5,16196.0
43560.0,24.0,0.45,0.27,11724.0
51240.0,21.0,0.71,0.16,11332.0
19020.0,18.0,0.28,0.23,13616.0
56400.0,15.0,0.5,0.11,10624.0
44640.0,12.0,0.27,0.46,12488.0
61320.0,11.0,0.16,0.23,11808.0
60360.0,53.0,0.18,0.72,59008.0
38940.0,40.0,0.67,0.31,20644.0
55680.0,37.0,0.55,0.26,27908.0
53100.0,32.0,0.3,0.6,19664.0
60420.0,26.0,0.17,0.35,28080.0
44820.0,18.0,0.5,0.34,11472.0
46680.0,14.0,0.27,0.31,18144.0
68400.0,14.0,0.08,0.48,7616.0
42900.0,2.0,0.48,0.01,1732.0
43440.0,1.0,0.49,0.01,1764.0
31500.0,71.0,0.58,0.37,12914.0
74220.0,37.0,0.37,0.52,27528.0
28740.0,36.0,0.69,0.22,30760.0
72000.0,35.0,0.24,0.56,45060.0
60420.0,34.0,0.17,0.69,51336.0
33840.0,30.0,0.11,0.52,28320.0
23700.0,24.0,0.4,0.17,10054.0
63720.0,14.0,0.11,0.34,26174.0
59280.0,11.0,0.09,0.27,20194.0
40860.0,11.0,0.47,0.07,5242.0
65520.0,11.0,0.71,0.06,3944.0
42600.0,10.0,0.02,0.17,9390.0
49680.0,76.0,0.64,0.31,14288.0
69660.0,55.0,0.03,0.75,64764.0
39780.0,50.0,0.17,0.68,60840.0
25740.0,45.0,0.17,0.59,46752.0
49620.0,42.0,0.34,0.61,19212.0
43740.0,40.0,0.27,0.3,20976.0
58080.0,39.0,0.34,0.53,32168.0
53340.0,38.0,0.21,0.61,50492.0
32820.0,36.0,0.53,0.25,22392.0
36960.0,31.0,0.05,0.47,37240.0
35220.0,26.0,0.36,0.22,20376.0
48060.0,24.0,0.12,0.22,6468.0
67500.0,21.0,0.1,0.53,27108.0
69300.0,14.0,0.33,0.2,16964.0
29460.0,14.0,0.57,0.01,1700.0
66960.0,13.0,0.43,0.09,7444.0
81300.0,75.0,0.54,0.46,107228.0
62340.0,74.0,0.48,0.51,85832.0
20040.0,60.0,0.23,0.38,89944.0
42420.0,46.0,0.52,0.37,31784.0
48600.0,43.0,0.27,0.38,63436.0
59160.0,34.0,0.18,0.32,52336.0
61380.0,13.0,0.45,0.09,19436.0
42720.0,37.0,0.34,0.46,32542.0
59760.0,5.0,0.61,0.16,3335.0
48840.0,5.0,0.65,0.13,2679.0
56220.0,24.0,0.26,0.21,19041.0
23700.0,27.0,0.23,0.46,33435.0
34620.0,136.0,0.11,0.27,22535.0
46080.0,123.0,0.39,0.26,19208.0
53700.0,122.0,0.65,0.33,28353.0
24660.0,149.0,0.43,0.57,47511.0
26280.0,97.0,0.64,0.36,30923.0
35940.0,72.0,0.16,0.66,50662.0
71700.0,46.0,0.24,0.57,55856.0
33240.0,36.0,0.43,0.36,29236.0
49320.0,31.0,0.48,0.35,33620.0
68400.0,55.0,0.5,0.5,33104.0
34440.0,66.0,0.51,0.46,37647.0
80460.0,42.0,0.22,0.56,47360.0
56700.0,31.0,0.31,0.57,18402.0
53160.0,31.0,0.06,0.88,24823.0
54240.0,23.0,0.17,0.63,51859.0
64560.0,87.0,0.25,0.75,30604.0
33420.0,55.0,0.3,0.69,28800.0
73800.0,34.0,0.49,0.3,24533.0
26280.0,84.0,0.59,0.41,41464.0
60180.0,68.0,0.79,0.21,15528.0
54060.0,61.0,0.33,0.67,38580.0
45300.0,39.0,0.46,0.4,34644.0
50160.0,14.0,0.89,0.07,6596.0
55440.0,13.0,0.13,0.25,20746.0
38100.0,10.0,0.4,0.13,9928.0
51960.0,7.0,0.43,0.09,7770.0
39060.0,45.0,0.1,0.7,30198.0
34140.0,36.0,0.26,0.35,26290.0
45780.0,32.0,0.1,0.63,36556.0
58380.0,31.0,0.19,0.59,50274.0
49560.0,30.0,0.42,0.25,23048.0
57060.0,20.0,0.38,0.19,19106.0
72840.0,15.0,0.29,0.28,9420.0
63120.0,13.0,0.16,0.26,10048.0
55620.0,11.0,0.13,0.23,17172.0
69960.0,5.0,0.22,0.17,13532.0
47100.0,24.0,0.4,0.34,29311.0
51480.0,20.0,0.42,0.42,34466.0
39180.0,110.0,0.13,0.86,74496.0
63480.0,47.0,0.22,0.62,49584.0
78840.0,34.0,0.43,0.4,34104.0
73080.0,30.0,0.81,0.19,16880.0
60360.0,24.0,0.17,0.39,22288.0
47700.0,18.0,0.51,0.1,8344.0
62160.0,13.0,0.3,0.22,18408.0
38340.0,11.0,0.8,0.05,4952.0
64500.0,61.0,0.39,0.61,47224.0
46560.0,52.0,0.18,0.76,59416.0
37380.0,37.0,0.51,0.42,26552.0
48540.0,34.0,0.38,0.51,46672.0
44640.0,29.0,0.15,0.66,55208.0
35040.0,28.0,0.27,0.64,54812.0
32460.0,21.0,0.17,0.45,39568.0
60720.0,21.0,0.42,0.4,36080.0
62220.0,4.0,0.82,0.04,3888.0
41640.0,56.0,0.16,0.79,62244.0
41700.0,55.0,0.13,0.83,64624.0
60780.0,55.0,0.11,0.79,63940.0
45780.0,38.0,0.47,0.43,36364.0
64860.0,37.0,0.35,0.48,37860.0
30540.0,37.0,0.55,0.35,29548.0
64260.0,36.0,0.12,0.77,59548.0
30180.0,35.0,0.27,0.5,42332.0
62220.0,31.0,0.2,0.4,23032.0
72180.0,10.0,0.19,0.13,10144.0
52800.0,8.0,0.14,0.16,13696.0
54240.0,60.0,0.45,0.35,25574.0
44640.0,50.0,0.7,0.3,30761.0
37500.0,35.0,0.38,0.28,32270.0
58860.0,23.0,0.45,0.19,4802.0
43560.0,14.0,0.54,0.18,13700.0
35940.0,23.0,0.33,0.47,38290.0
49860.0,67.0,0.37,0.61,38165.0
40980.0,29.0,0.13,0.47,19593.0
52800.0,91.0,0.1,0.9,34407.0
67440.0,31.0,0.23,0.26,23944.0
42480.0,15.0,0.69,0.08,6674.0
49440.0,32.0,0.59,0.22,13127.0
73860.0,30.0,0.41,0.35,29100.0
46380.0,94.0,0.21,0.78,46358.0
55860.0,25.0,0.31,0.49,44091.0
52800.0,13.0,0.31,0.24,10027.0
37740.0,59.0,0.28,0.72,59270.0
36060.0,36.0,0.54,0.3,20112.0
40920.0,27.0,0.08,0.44,28770.0
47340.0,32.0,0.55,0.45,41416.0
60300.0,43.0,0.37,0.53,44605.0
44040.0,84.0,0.18,0.82,63059.0
53160.0,67.0,0.14,0.72,27551.0
18060.0,15.0,0.61,0.18,11928.0
35520.0,66.0,0.32,0.68,38860.0
63360.0,51.0,0.37,0.61,18920.0
52200.0,47.0,0.49,0.31,24302.0
72360.0,45.0,0.38,0.42,31556.0
69420.0,33.0,0.24,0.45,24792.0
81840.0,21.0,0.36,0.2,16274.0
27840.0,13.0,0.24,0.08,9064.0
55320.0,50.0,0.26,0.57,36365.0
44820.0,35.0,0.17,0.43,31735.0
27300.0,41.0,0.5,0.28,33490.0
64980.0,27.0,0.37,0.43,43908.0
40320.0,21.0,0.45,0.35,27444.0
31200.0,20.0,0.18,0.25,14608.0
35400.0,113.0,0.19,0.81,66702.0
30120.0,78.0,0.31,0.6,20098.0
51600.0,33.0,0.14,0.66,53608.0
66420.0,42.0,0.48,0.51,31164.0
21000.0,42.0,0.38,0.55,21758.0
33960.0,34.0,0.57,0.35,23560.0
45660.0,34.0,0.84,0.15,13384.0
61500.0,17.0,0.39,0.16,10210.0
71100.0,76.0,0.46,0.52,24124.0
48300.0,32.0,0.34,0.46,37848.0
65100.0,30.0,0.15,0.53,38668.0
79860.0,20.0,0.02,0.44,38012.0
48540.0,8.0,0.38,0.06,4910.0
36720.0,47.0,0.58,0.42,29234.0
71640.0,42.0,0.03,0.74,58867.0
73200.0,18.0,0.47,0.16,13446.0
49260.0,70.0,0.22,0.68,21553.0
59100.0,43.0,0.32,0.49,21336.0
31560.0,42.0,0.28,0.72,37390.0
39720.0,40.0,0.18,0.68,43017.0
60900.0,40.0,0.4,0.4,23312.0
45420.0,26.0,0.28,0.26,21654.0
52200.0,25.0,0.07,0.38,30233.0
840.0,18.0,0.19,0.5,19377.0
58680.0,17.0,0.1,0.33,23119.0
27720.0,142.0,0.25,0.75,69058.0
36720.0,65.0,0.26,0.74,38887.0
32940.0,31.0,0.29,0.53,42348.0
61380.0,20.0,0.48,0.3,13493.0
70020.0,68.0,0.11,0.88,57102.0
77880.0,60.0,0.17,0.83,65234.0
60480.0,40.0,0.22,0.45,21010.0
51480.0,34.0,0.22,0.46,29264.0
65520.0,24.0,0.44,0.42,16362.0
29100.0,23.0,0.07,0.34,27966.0
30240.0,21.0,0.2,0.21,12024.0
23700.0,18.0,0.54,0.26,11122.0
27120.0,12.0,0.07,0.22,18140.0
43200.0,34.0,0.46,0.48,34772.0
71880.0,34.0,0.11,0.51,33112.0
52500.0,33.0,0.13,0.56,42102.0
46620.0,28.0,0.25,0.54,44290.0
28440.0,25.0,0.27,0.36,30060.0
65100.0,25.0,0.58,0.19,19054.0
36660.0,24.0,0.14,0.68,38786.0
75060.0,7.0,0.18,0.14,13332.0
54900.0,36.0,0.11,0.69,57537.0
24240.0,34.0,0.21,0.55,30696.0
26520.0,31.0,0.52,0.34,28071.0
45960.0,107.0,0.48,0.52,49660.0
71100.0,75.0,0.49,0.5,47597.0
23580.0,33.0,0.45,0.35,21119.0
22740.0,27.0,0.2,0.39,32126.0
49020.0,26.0,0.43,0.35,24081.0
56580.0,19.0,0.52,0.13,11305.0
48840.0,1.0,0.41,0.02,1302.0
56460.0,60.0,0.29,0.65,35832.0
45720.0,46.0,0.35,0.61,47277.0
25980.0,30.0,0.35,0.52,49060.0
54180.0,23.0,0.55,0.25,20466.0
61620.0,17.0,0.29,0.34,29582.0
480.0,15.0,0.12,0.42,17397.0
51480.0,11.0,0.32,0.28,10997.0
54240.0,53.0,0.49,0.4,29969.0
40740.0,26.0,0.32,0.53,19583.0
36360.0,101.0,0.19,0.8,36648.0
52380.0,65.0,0.13,0.87,71744.0
64020.0,62.0,0.33,0.67,54560.0
24300.0,55.0,0.43,0.5,21560.0
27720.0,34.0,0.37,0.44,40904.0
31200.0,33.0,0.12,0.67,55936.0
33960.0,23.0,0.64,0.35,18496.0
45540.0,18.0,0.23,0.45,35194.0
43440.0,17.0,0.24,0.33,29268.0
56820.0,17.0,0.54,0.46,23088.0
49140.0,15.0,0.5,0.19,14848.0
60720.0,11.0,0.17,0.2,14238.0
14700.0,10.0,0.11,0.14,8186.0
69120.0,1.0,0.54,0.02,1136.0
41760.0,43.0,0.49,0.51,47597.0
20520.0,36.0,0.84,0.16,16875.0
39480.0,70.0,0.15,0.85,64402.0
43320.0,38.0,0.34,0.53,46542.0
60540.0,37.0,0.26,0.54,44122.0
54180.0,37.0,0.07,0.67,35899.0
39000.0,33.0,0.6,0.34,32965.0
57600.0,29.0,0.22,0.46,17676.0
63360.0,27.0,0.52,0.35,12810.0
37140.0,21.0,0.31,0.35,17383.0
52680.0,17.0,0.21,0.39,20299.0
66300.0,11.0,0.04,0.28,11034.0
74640.0,40.0,0.72,0.27,22025.0
30060.0,66.0,0.2,0.62,44792.0
61560.0,30.0,0.63,0.27,25424.0
53760.0,29.0,0.5,0.26,23815.0
54960.0,92.0,0.3,0.7,33833.0
49740.0,11.0,0.18,0.46,39099.0
31380.0,44.0,0.16,0.7,67232.0
21540.0,8.0,0.22,0.1,6896.0
19500.0,46.0,0.35,0.55,40272.0
35040.0,37.0,0.51,0.13,3444.0
44100.0,9.0,0.28,0.12,11577.0
67500.0,10.0,0.1,0.23,9179.0
51120.0,68.0,0.31,0.57,19205.0
41700.0,45.0,0.5,0.26,8385.0
19020.0,43.0,0.07,0.67,52802.0
62160.0,50.0,0.15,0.76,53436.0
75240.0,30.0,0.04,0.68,54772.0
66660.0,20.0,0.38,0.62,15122.0
42960.0,120.0,0.19,0.81,25926.0
31320.0,53.0,0.32,0.67,39130.0
58740.0,35.0,0.52,0.44,30014.0
49320.0,11.0,0.15,0.25,21755.0
29220.0,44.0,0.18,0.77,54448.0
24540.0,55.0,0.16,0.84,50793.0
47220.0,24.0,0.54,0.22,18514.0
64200.0,5.0,0.21,0.06,5148.0
58680.0,32.0,0.23,0.57,45528.0
39480.0,27.0,0.04,0.54,41466.0
44880.0,1.0,0.64,0.0,284.0
44940.0,1.0,0.64,0.01,160.0
29880.0,98.0,0.27,0.73,53431.0
41760.0,42.0,0.31,0.47,19914.0
60000.0,37.0,0.25,0.55,43292.0
36420.0,58.0,0.36,0.63,58940.0
57060.0,34.0,0.21,0.58,51297.0
34200.0,68.0,0.14,0.86,66026.0
45120.0,62.0,0.35,0.65,54108.0
56820.0,57.0,0.18,0.82,62580.0
23160.0,46.0,0.07,0.74,65776.0
53940.0,37.0,0.23,0.55,44022.0
58860.0,33.0,0.21,0.51,36962.0
51900.0,33.0,0.7,0.25,26546.0
21000.0,30.0,0.77,0.22,24164.0
50520.0,27.0,0.31,0.34,28774.0
62040.0,25.0,0.33,0.49,15152.0
26940.0,21.0,0.31,0.38,27092.0
45300.0,21.0,0.23,0.35,24574.0
65640.0,20.0,0.69,0.21,20182.0
53340.0,15.0,0.02,0.23,18888.0
61440.0,57.0,0.18,0.82,77201.0
31020.0,29.0,0.1,0.64,24087.0
26040.0,50.0,0.35,0.55,42087.0
65220.0,20.0,0.41,0.21,11524.0
38340.0,18.0,0.21,0.46,41966.0
37380.0,13.0,0.27,0.24,12078.0
35400.0,38.0,0.63,0.34,34316.0
44700.0,34.0,0.26,0.64,45061.0
52380.0,25.0,0.21,0.39,23908.0
43320.0,20.0,0.56,0.24,12275.0
51960.0,88.0,0.65,0.35,25296.0
80280.0,72.0,0.51,0.46,22944.0
45120.0,69.0,0.17,0.83,63376.0
62280.0,63.0,0.18,0.8,67248.0
75000.0,49.0,0.22,0.58,45952.0
58200.0,47.0,0.17,0.68,50712.0
40980.0,45.0,0.42,0.31,23592.0
46020.0,36.0,0.43,0.37,22784.0
61980.0,35.0,0.37,0.28,12632.0
49560.0,27.0,0.44,0.25,14908.0
69060.0,20.0,0.71,0.14,13888.0
67860.0,18.0,0.02,0.52,40824.0
70500.0,15.0,0.15,0.29,26028.0
65760.0,14.0,0.26,0.24,21072.0
71940.0,14.0,0.27,0.21,17880.0
26880.0,6.0,0.12,0.07,5708.0
64440.0,98.0,0.31,0.69,50916.0
25980.0,74.0,0.8,0.2,15520.0
51000.0,68.0,0.63,0.37,26492.0
37140.0,66.0,0.09,0.81,50168.0
33060.0,62.0,0.06,0.91,53928.0
45600.0,59.0,0.53,0.46,38432.0
73500.0,59.0,0.54,0.33,24804.0
61620.0,58.0,0.25,0.57,42280.0
78900.0,55.0,0.59,0.41,18420.0
47640.0,52.0,0.55,0.45,20176.0
75360.0,49.0,0.09,0.6,20532.0
42180.0,45.0,0.41,0.37,29256.0
72720.0,42.0,0.18,0.65,26612.0
69540.0,41.0,0.12,0.62,36716.0
71100.0,38.0,0.16,0.76,64136.0
66480.0,37.0,0.18,0.61,51388.0
53340.0,27.0,0.22,0.49,41312.0
59820.0,23.0,0.18,0.37,19688.0
56460.0,21.0,0.58,0.12,5888.0
59220.0,20.0,0.32,0.25,21700.0
57420.0,15.0,0.56,0.11,8060.0
31320.0,14.0,0.9,0.06,3040.0
59580.0,59.0,0.34,0.59,46040.0
56460.0,43.0,0.26,0.54,30168.0
59400.0,43.0,0.58,0.33,19796.0
48540.0,39.0,0.57,0.43,36376.0
31740.0,38.0,0.2,0.66,24656.0
42660.0,36.0,0.37,0.39,14936.0
32580.0,36.0,0.64,0.32,10324.0
28140.0,34.0,0.75,0.15,12592.0
57300.0,30.0,0.24,0.38,29732.0
28440.0,30.0,0.68,0.16,7732.0
25500.0,26.0,0.11,0.41,33672.0
63300.0,20.0,0.44,0.14,6208.0
43680.0,16.0,0.08,0.16,14120.0
54480.0,13.0,0.15,0.35,28592.0
22740.0,13.0,0.18,0.12,11080.0
33960.0,84.0,0.45,0.49,36348.0
69900.0,76.0,0.02,0.95,70280.0
35220.0,69.0,0.2,0.75,44852.0
64140.0,68.0,0.49,0.51,21936.0
80820.0,47.0,0.3,0.59,33298.0
64440.0,45.0,0.33,0.59,46850.0
48480.0,42.0,0.09,0.41,17472.0
3540.0,37.0,0.56,0.27,20408.0
53220.0,34.0,0.46,0.43,17548.0
58440.0,29.0,0.66,0.23,14396.0
71460.0,20.0,0.62,0.19,20068.0
39900.0,15.0,0.09,0.27,15588.0
68340.0,10.0,0.65,0.06,6084.0
40980.0,124.0,0.12,0.88,78376.0
54900.0,76.0,0.36,0.64,50848.0
39780.0,72.0,0.03,0.97,79280.0
32640.0,68.0,0.11,0.84,61784.0
49740.0,66.0,0.13,0.7,49296.0
65100.0,58.0,0.38,0.57,33428.0
52860.0,55.0,0.17,0.76,54088.0
76200.0,43.0,0.13,0.79,49364.0
64620.0,33.0,0.34,0.47,35188.0
62700.0,15.0,0.19,0.16,12588.0
54960.0,117.0,0.27,0.73,23601.0
41220.0,62.0,0.46,0.54,44557.0
51840.0,45.0,0.15,0.65,37232.0
44100.0,40.0,0.23,0.61,53544.0
45720.0,36.0,0.27,0.59,27124.0
53100.0,33.0,0.14,0.66,55404.0
40380.0,23.0,0.17,0.55,45324.0
37740.0,18.0,0.2,0.36,26440.0
29340.0,17.0,0.71,0.18,18060.0
57240.0,108.0,0.26,0.72,23541.0
36780.0,94.0,0.13,0.82,26388.0
51000.0,40.0,0.25,0.68,26752.0
40800.0,35.0,0.02,0.78,69632.0
27300.0,35.0,0.15,0.8,51976.0
45240.0,28.0,0.12,0.46,32788.0
53340.0,21.0,0.24,0.56,37384.0
21840.0,36.0,0.53,0.34,28173.0
28020.0,62.0,0.46,0.54,43712.0
45480.0,40.0,0.72,0.28,23768.0
24300.0,40.0,0.46,0.54,17080.0
60540.0,66.0,0.43,0.57,48300.0
21000.0,66.0,0.49,0.51,43664.0
29040.0,50.0,0.33,0.57,22218.0
48420.0,46.0,0.69,0.3,60616.0
37860.0,53.0,0.31,0.67,61056.0
31920.0,51.0,0.26,0.68,68032.0
58320.0,48.0,0.14,0.68,42592.0
15960.0,47.0,0.28,0.52,39568.0
84960.0,42.0,0.36,0.63,38208.0
5520.0,41.0,0.38,0.51,48400.0
42300.0,40.0,0.22,0.61,39760.0
29340.0,40.0,0.53,0.37,29744.0
46980.0,40.0,0.49,0.4,32544.0
62700.0,39.0,0.22,0.57,47304.0
65460.0,37.0,0.51,0.4,38800.0
44280.0,36.0,0.28,0.48,35632.0
46020.0,36.0,0.1,0.71,26864.0
54180.0,36.0,0.54,0.44,15920.0
79140.0,32.0,0.44,0.36,31264.0
38640.0,32.0,0.59,0.31,25200.0
64140.0,31.0,0.11,0.71,56560.0
20880.0,31.0,0.36,0.42,30608.0
3000.0,31.0,0.63,0.26,22752.0
41160.0,30.0,0.16,0.37,23152.0
48360.0,24.0,0.26,0.34,23176.0
51300.0,24.0,0.64,0.19,16400.0
58440.0,24.0,0.49,0.36,14784.0
35160.0,23.0,0.4,0.2,16576.0
21120.0,23.0,0.35,0.2,16224.0
40800.0,22.0,0.08,0.37,26464.0
52740.0,21.0,0.22,0.31,24224.0
73020.0,21.0,0.33,0.28,21144.0
86280.0,20.0,0.64,0.2,20688.0
67200.0,19.0,0.19,0.37,29744.0
35460.0,18.0,0.61,0.16,14384.0
70260.0,17.0,0.12,0.25,19216.0
50580.0,16.0,0.09,0.41,32336.0
49440.0,16.0,0.33,0.37,27632.0
44940.0,15.0,0.24,0.27,25880.0
43200.0,15.0,0.1,0.22,9568.0
60120.0,15.0,0.5,0.18,16552.0
61200.0,14.0,0.85,0.07,8160.0
49920.0,14.0,0.5,0.06,4000.0
51840.0,13.0,0.12,0.15,4816.0
28860.0,12.0,0.18,0.23,12464.0
82980.0,11.0,0.22,0.21,19704.0
24660.0,11.0,0.35,0.15,13288.0
26400.0,11.0,0.09,0.1,11192.0
72540.0,11.0,0.14,0.16,10912.0
55800.0,7.0,0.09,0.11,10720.0
26100.0,4.0,0.05,0.07,6768.0
57660.0,1.0,0.47,0.02,824.0
52740.0,75.0,0.51,0.49,40420.0
23340.0,68.0,0.15,0.84,50820.0
34920.0,63.0,0.38,0.62,71460.0
33060.0,60.0,0.47,0.49,34832.0
55560.0,52.0,0.15,0.76,58924.0
39600.0,42.0,0.33,0.56,53196.0
25200.0,40.0,0.1,0.68,20452.0
63960.0,30.0,0.1,0.33,15828.0
16260.0,26.0,0.72,0.18,16860.0
4260.0,24.0,0.86,0.12,11832.0
70920.0,24.0,0.17,0.38,28820.0
67260.0,23.0,0.35,0.33,22596.0
28140.0,23.0,0.25,0.2,15972.0
31380.0,21.0,0.6,0.19,15956.0
44520.0,18.0,0.54,0.17,10856.0
64560.0,17.0,0.14,0.31,25812.0
22860.0,15.0,0.44,0.19,15388.0
44640.0,15.0,0.73,0.08,10056.0
69120.0,13.0,0.19,0.22,18112.0
21060.0,13.0,0.81,0.09,8636.0
68280.0,11.0,0.61,0.09,8624.0
59160.0,8.0,0.2,0.14,7892.0
30900.0,7.0,0.55,0.05,4776.0
65760.0,5.0,0.11,0.11,9640.0
13680.0,4.0,0.76,0.01,2480.0
63900.0,71.0,0.25,0.63,47160.0
36900.0,69.0,0.27,0.72,57732.0
27420.0,62.0,0.1,0.83,58568.0
32400.0,55.0,0.3,0.56,46888.0
67380.0,52.0,0.19,0.8,65924.0
35700.0,50.0,0.18,0.79,59978.0
21840.0,42.0,0.17,0.72,67636.0
57780.0,31.0,0.11,0.54,42124.0
43080.0,29.0,0.24,0.45,38556.0
28800.0,29.0,0.58,0.21,18572.0
60840.0,26.0,0.5,0.29,24608.0
85020.0,23.0,0.41,0.28,21188.0
40320.0,15.0,0.15,0.27,22854.0
65340.0,14.0,0.23,0.22,18432.0
55080.0,13.0,0.02,0.28,19708.0
45240.0,12.0,0.39,0.15,13452.0
56340.0,7.0,0.43,0.07,6232.0
24900.0,55.0,0.27,0.67,54216.0
26580.0,43.0,0.24,0.32,15696.0
56400.0,42.0,0.39,0.42,19180.0
37380.0,42.0,0.65,0.32,26976.0
49980.0,39.0,0.3,0.48,41736.0
45120.0,39.0,0.38,0.51,30336.0
57120.0,39.0,0.69,0.23,24616.0
65460.0,37.0,0.52,0.21,16008.0
40620.0,36.0,0.48,0.45,79304.0
50520.0,31.0,0.28,0.43,38280.0
44520.0,29.0,0.16,0.26,21608.0
22080.0,19.0,0.68,0.21,18344.0
37860.0,17.0,0.43,0.31,17388.0
62640.0,17.0,0.37,0.36,23624.0
61560.0,15.0,0.11,0.26,17400.0
54480.0,14.0,0.57,0.1,7584.0
61740.0,13.0,0.11,0.16,11208.0
37380.0,7.0,0.02,0.16,14912.0
30180.0,4.0,0.11,0.03,4352.0
74820.0,43.0,0.15,0.72,58080.0
66300.0,27.0,0.37,0.34,19209.0
43800.0,66.0,0.47,0.52,47112.0
49620.0,61.0,0.42,0.56,48296.0
59700.0,56.0,0.45,0.44,37924.0
36060.0,50.0,0.26,0.67,63680.0
53520.0,44.0,0.36,0.44,35876.0
41220.0,43.0,0.11,0.75,66872.0
77280.0,40.0,0.46,0.44,37088.0
68760.0,39.0,0.32,0.53,35044.0
40380.0,37.0,0.21,0.69,22464.0
47100.0,37.0,0.49,0.36,17512.0
51960.0,35.0,0.52,0.41,33088.0
44820.0,34.0,0.28,0.44,34376.0
34740.0,34.0,0.18,0.47,28168.0
37080.0,32.0,0.2,0.54,37236.0
29280.0,31.0,0.08,0.67,53472.0
34260.0,27.0,0.02,0.88,21440.0
59940.0,26.0,0.16,0.34,30880.0
83580.0,24.0,0.37,0.34,28932.0
48780.0,24.0,0.2,0.34,19328.0
33360.0,59.0,0.51,0.46,30488.0
79440.0,53.0,0.19,0.76,57344.0
49680.0,49.0,0.23,0.62,34408.0
68700.0,42.0,0.42,0.48,38184.0
71580.0,40.0,0.38,0.46,37216.0
52560.0,38.0,0.25,0.55,37472.0
74280.0,33.0,0.34,0.49,48136.0
25260.0,30.0,0.54,0.36,31744.0
